"NBa7we src","d4r55","RfnDt","RfnDt 2","hCCjke src 2","hCCjke src 3","hCCjke src 4","hCCjke src 5","rsqaWe","wiI7pd","w8nwRe","dSlJg src","dSlJg src 2","znYl0","nM6d2c","DZSIDd","wiI7pd 2","znYl0 2"
"https://lh3.googleusercontent.com/a-/ALV-UjWj0cGp6M9QDu_DtOCWAmxjtDqcKzkL50doXAqLCUWiv0o=w54-h54-p-rp-mo-br100","arry","3 reviews","","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","11 months ago","Super loving uncle and super generous! Smooth and creamy gelatos 👍🏽👍🏽👍🏽 …","","https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png","https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png","Like","Response from the owner","11 months ago","Hello Arry, thank you for your 5-Star review and comment 👍🙏🙏🙏🤠","Share"
"https://lh3.googleusercontent.com/a-/ALV-UjXi16e6stPyDveu4oDu64g2OdDAFolKSh50Wqf_fxtyBPo=w54-h54-p-rp-mo-br100","krystal choo","14 reviews","","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","11 months ago","the uncle was rlly nice!! icecream was great too","","https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png","https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png","Like","Response from the owner","11 months ago","Thank you Krystal. Glad to know everything went well for you and your friends. Appreciated your 5-Star Review. Cheers 🥂","Share"
"https://lh3.googleusercontent.com/a/ACg8ocLJfyA26YjX7D70Ut-Wqrxnimopd3wHNS60ESxNx8pE=w54-h54-p-rp-mo-br100","li tong yeo","2 reviews","","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","a year ago","Cosy spot in city gate mall by an amazing and lovely couple with plenty flavours handmade by them with love.","","https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png","https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png","Like","Response from the owner","a year ago","Hi Li Tong Yeo, your Wonderful Words of ❤️, Yes, we are in our 70's 💏 thank you🙏 and appreciated your support to Retiree Businesses.","Share"
"https://lh3.googleusercontent.com/a/ACg8ocJvSVazTa2LdUrRpMKj93aEu9IBTshjj-FMjO4cJzoo=w54-h54-p-rp-mo-br100","chafia boussandel","2 reviews","","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","a month ago","Very good ice cream!!","","https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png","https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png","Like","Response from the owner","a month ago","Hi Chafia, Thankful for your 5-Star ratings for Freshio Gelato 🙏🙏🙏
🧑‍🏭🤠🥂🍨","Share"
"https://lh3.googleusercontent.com/a-/ALV-UjX0K-A1CkvgMKsU7YxDa-mAeqZOJDnq8p3iAXJJI-hJ9QD8=w54-h54-p-rp-mo-ba3-br100","Darren Tan","· 35 reviews","Local Guide","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","4 months ago","TRY THE GELATO","","https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png","https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png","Share","Response from the owner","4 months ago","Thank you Darren 5-Star
🤠🧑‍🏭👍🙏🙏🙏🥂","Like"
"https://lh3.googleusercontent.com/a/ACg8ocLoBIeDZp_EF8m26UrC3Ok4O92RJwB1jPLIXcVaCwsj=w54-h54-p-rp-mo-br100","Joel Ng","5 reviews","","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","4 months ago","Amazing Ice Cream and Friendly Owner","","https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png","https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png","Like","Response from the owner","4 months ago","Hi Joel, Thank you for your patronage and time in writing Freshio A 5-Star Review. Kind regards 🤠🧑‍🏭🙏🙏🙏❤️👍","Share"
"https://lh3.googleusercontent.com/a-/ALV-UjVsQOJJTTmkYGJAC0IKSN2xrBrE9WI3hgEHvKpaskkcVg=w54-h54-p-rp-mo-ba3-br100","Tan Tychicus","· 39 reviews","Local Guide","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","a year ago","Local Gelato shop who strives to provide the best ingredients and quality in their gelato.","","https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png","https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png","Like","Response from the owner","a year ago","Hi Tychicus, thanks for coming by for your favourite Gelato and kind support. You are the BEST Sir!","Share"
"https://lh3.googleusercontent.com/a-/ALV-UjW8ayXCaGIgIlGvUWiJDgy2RqSl4pXDm_Z83Lx8WOXITvh4=w54-h54-p-rp-mo-br100","Kim Tran","8 reviews","","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","11 months ago","Nice ice cream, very friendly uncle and aunty","","https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png","https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png","Like","Response from the owner","11 months ago","Hi Kim, Freshio Gelato thank you for your visit and 5-Syar Rating 👍👏🙏🙏 Wishing you Safe Travels and Happiness 😱👏👏👏😁","Share"
"https://lh3.googleusercontent.com/a/ACg8ocIp-F5WxXKuEtW_znI7D5t9Hqk6AOPb8SwNqirfWnvK=w54-h54-p-rp-mo-br100","Teoh Jin Hua","8 reviews","","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","2 months ago","nice service delicious ice cream","","https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png","https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png","Like","Response from the owner","2 months ago","Hi Jin Hua, Thank you for your patronage and time in writing Freshio Gelato a 5-Star Review. Appreciated 🙏🙏🙏
🤠🧑‍🏭🥂","Share"
"https://lh3.googleusercontent.com/a-/ALV-UjV4n0KynSnpO-tq2NklYeZcDsq4R1GrsKy2PW_UOcmeY6dc=w54-h54-p-rp-mo-br100","Abdul Rahman","1 review","","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","a year ago","100% recommend! Uncle very friendly, like talking to a friend.","","https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png","https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png","Like","Response from the owner","a year ago","Thank you, Mr Rahman. Your kind words and Recommendation, as one get older, one has to be more Friendly, Gracious and Understanding. Especially thank you for support us, Retiree Business.","Share"
"https://lh3.googleusercontent.com/a/ACg8ocIY9-7OfOpiKHWKWPv5pZmVE9sElLPFeK-J-ncIhuMD=w54-h54-p-rp-mo-br100","Benjamin Chua","7 reviews","","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","5 months ago","Gelato freshly made and the serving","","https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png","https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png","Like","Response from the owner","4 months ago","Hi Ben, Thank you for your 5-Star Rating and Patronage 🙏🙏🙏👍🤠🧑‍🏭","Share"
"https://lh3.googleusercontent.com/a-/ALV-UjVv9j5Pb58esDPhmzsu0Fqv1FjrtFTX0UlfkAwris_4C18=w54-h54-p-rp-mo-br100","Xann Yeo","1 review","","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","9 months ago","Friendly owners with great customer service!! <3","","https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png","https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png","Like","Response from the owner","9 months ago","Hi Xann,
A few words says it All 👍 A big thank you for your 5 Star rating 
Wishes You A Merry Christmas & Happy New Year!!!","Share"
"https://lh3.googleusercontent.com/a/ACg8ocJ6FdDoyeGLzeX3uh58ANkIRrAPtEeZbqBDPo_Uii3p=w54-h54-p-rp-mo-br100","Joanne Phang","2 reviews","","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","11 months ago","Friendly owner and super delicious Gelato~","","https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png","https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png","Like","Response from the owner","11 months ago","Wow Joanne, thank you for your 5-Star and enjoying Freshio Quality Gelato? Hope to seeing you again ya, Cheers!","Share"
"https://lh3.googleusercontent.com/a-/ALV-UjXAqWPAA7k7nQwY4W2s1uEXXH800LkWaXffJtUlk_WQ01c=w54-h54-p-rp-mo-br100","Emily White","110 reviews","","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","9 months ago","So friendly and the gelato was delicious!","","https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png","https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png","Share","Response from the owner","9 months ago","Hello Emily, thank you for patronising and 5-Star ratings. Wishes you A Merry Christmas and God Bless. 🙏🤠🧑‍🏭","Like"
"https://lh3.googleusercontent.com/a-/ALV-UjWaTlEUlQYD_zYHrWIJpyg_XGgmXkz0ZiB9GZlS8S4eEqg=w54-h54-p-rp-mo-br100","Ariel Tan","1 review","","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","a year ago","is so good and soooo nice , the owners are friendly too ! ^_^","","https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png","https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png","Like","Response from the owner","a year ago","Thanks Ariel for bringing your friends and support Uncle & Aunty (Retirees Business) Hope to see more often Ariel. Bring your Freshio Gelato Redemption Card for your Free Gelato. Kind regards, Stay Safe & Happy","Share"
"https://lh3.googleusercontent.com/a/ACg8ocKhVPd2mt4NJe8UetObvoX__22MLv0mrEnHykUoYplB=w54-h54-p-rp-mo-br100","Guy Bygodt","1 review","","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","9 months ago","Best chocolate gelato ever (bourbon dark chocolate)","","https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png","https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png","Like","Response from the owner","9 months ago","Thank you, Guy. For your 5-Star Review Rating and Patronage. Looking forward to be seeing you again soon 🙏👍😃😃😃","Share"
"https://lh3.googleusercontent.com/a/ACg8ocJIqaJmeUBbl8-XD2gOMGPKI0BMxUgi_KNbstSjX2xw=w54-h54-p-rp-mo-br100","Tay Kai Yang","8 reviews","","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","2 weeks ago","Great service!","","https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png","https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png","Like","Response from the owner","2 weeks ago","Thanks, Kai Yang! Appreciated your patronage and 5-Star Review 👍🤠🧑‍🏭🙏🙏🙏","Share"
"https://lh3.googleusercontent.com/a/ACg8ocJ3ka0sLhLcME7ed_JtGm11wKA8lHbaQsMSOLFYuV8coQ=w54-h54-p-rp-mo-br100","Weixiang Tan","3 reviews","","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","a year ago","Very generous and nice owner. Recommended","","https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png","https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png","Like","Response from the owner","a year ago","Hi Wei Xiang, thanks for taking time to rate and kind comment, kind regards,

Uncle KT","Share"
"https://lh3.googleusercontent.com/a/ACg8ocJSlJpqctbmnejPRbgEM_DBBRgC6P3fnZlki73_p61e=w54-h54-p-rp-mo-br100","Donovan Teo","6 reviews","","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","7 months ago","Excellent service and friendly couple!","","https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png","https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png","Like","Response from the owner","7 months ago","Hi Donovan, it was nice of your visit and appreciated your time to leave us A 5-Star review. Cheers 🎊🎉🧑‍🏭🤠","Share"
"https://lh3.googleusercontent.com/a-/ALV-UjUkWEAtaLEvNPrgV5KNryAONfzm9If67-R9qL3XY-fKHLU=w54-h54-p-rp-mo-br100","Ethan Loh Chan","2 reviews","","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","a year ago","something unique about the ice cream and the owners, really damn good","","https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png","https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png","Like","Response from the owner","a year ago","Hi Ethan, it's passion and words of encouragement, continuous support that keeps it going 'damn 👍 good' 😊
Thank you 💗","Share"
"https://lh3.googleusercontent.com/a-/ALV-UjVxWvkR9cFjDOmei-FjgFA8Akwfd8Xk46T3mXkoyCNstNQ=w54-h54-p-rp-mo-br100","Ming Teck","1 review","","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","3 weeks ago","FRESHIO NUMBER 1","","https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png","https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png","Like","Response from the owner","3 weeks ago","Ming Teck 'A' Thanking you, Appreciated your kind patronage and 5-Star Review 👍
🤠🧑‍🏭🙏","Share"
"https://lh3.googleusercontent.com/a/ACg8ocL9Ppf8ERGQrccHavTk1e467mKz4zutwPic8KZVb6YV=w54-h54-p-rp-mo-br100","Astrid Schmied","1 review","","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","a year ago","Really good ice cream and excellent service! Thank you.","","https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png","https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png","Like","Response from the owner","a year ago","Hey Astrid (from Chile), thanking you for coming all the way from Jurong to enjoy Freshio Gelato! And your wonderful review, we are humbled. od Bless, and Stay Safe all the way :) Cheers Mdm","Share"
"https://lh3.googleusercontent.com/a-/ALV-UjVUt4_TmQGI2B8p4qRQONTwxMMqNaK_vz3uauprUV0bNFg=w54-h54-p-rp-mo-br100","Jocelyn Tan","7 reviews","","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","7 months ago","Always a happy time here :)","","https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png","https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png","Like","Response from the owner","7 months ago","Agree, Gelato is Happiness. Always undecided for the flavor of this visit, everything's tastes so good always. Freshio maintains it's high quality for all it's product......just difficult to decide which flavor to have.....hmmmm","Share"
"https://lh3.googleusercontent.com/a-/ALV-UjV5XuuI2MNUcg2PeWEHaTih46l0y_Ez-5xPASAyyYornWk=w54-h54-p-rp-mo-br100","Hanns Loo","12 reviews","","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","2 months ago","Simply awesome!","","https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png","https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png","Like","Response from the owner","2 months ago","Great, Hanns 🙏🙏🙏
🤠🧑‍🏭","Share"
"https://lh3.googleusercontent.com/a/ACg8ocJ_6TZ5W34noncpDhrkBVo5ukHCHETg-ORbcxlRZHhl=w54-h54-p-rp-mo-br100","Chee Ming","9 reviews","","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","a month ago","Pistachio is awesome","","https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png","https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png","","Response from the owner","a month ago","Hi CM, Pistachio Lover 👍we had the best Price and Earthly Rich Pistachio flavour for our customers 🙏🙏🙏","Share"
"https://lh3.googleusercontent.com/a/ACg8ocKnLJ1Qf2PJaH11ZmM8ipaCmrvLyfSZElTW3WQ00PRg=w54-h54-p-rp-mo-br100","Wasut Riamratanakorn (Win)","5 reviews","","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","a year ago","Very good gelato. Very lovely owners.","","https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png","https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png","Like","Response from the owner","a year ago","Hi Wasut, glad you enjoyed our Gelato. Your encouragement kept us going and lovely, Thank You So Much, Cheers!","Share"
"https://lh3.googleusercontent.com/a-/ALV-UjUtrGoj8yxNvQbJYkjI27KTMtvm81GC-PFtxbDFiEBs1jTX=w54-h54-p-rp-mo-br100","Ankit Tulsian","3 reviews","","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","4 months ago","Amazing ice cream 🍦 …","","https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png","https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png","Like","Response from the owner","4 months ago","Hey Ankit, thank you,👍🙏🤠🧑‍🏭🙋🙏🙏🙏","Share"
"https://lh3.googleusercontent.com/a-/ALV-UjVMhI7ZsFBHKjx1gjLydJsz8aIPU0aCGl-Jc1T4xZ0l4gI=w54-h54-p-rp-mo-br100","Silver H","5 reviews","","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","11 months ago","My second home 🥹🫶🏻 wanna live here …","","https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png","https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png","Like","Response from the owner","11 months ago","😁😃come, work together here👍👍👍🙏🤠 Gelato everyday 😂","Share"
"https://lh3.googleusercontent.com/a-/ALV-UjVDWxZavKypTG9-nK6jWCFIYLjELG2eODPopivJcFX30PY=w54-h54-p-rp-mo-ba2-br100","Sot Iris","· 21 reviews","Local Guide","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","7 months ago","Legendary ice cream and waffles!","","https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png","https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png","Like","Response from the owner","7 months ago","Hi Iris, thanks for that wonderful 5-Star Reviews in our waffles and gelato. 
Freshio Gelato appreciated your kind patronage and time to write us this review. Kind regards,
Cheers 🥂","Share"
"https://lh3.googleusercontent.com/a-/ALV-UjU1voGl5tQ9Nkt2vCzqfCOm6RFhsCtObc7XBENTYQZyrA=w54-h54-p-rp-mo-br100","Kelvin Jong","3 reviews","","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","5 months ago","Amazing ice-cream!","","https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png","https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png","Like","Response from the owner","5 months ago","Hey Hi Kelvin, thanks 👍 It's fresh made Gelato Sir. Appreciated your patronage and kind time in writing us A 5-Star Rating and Review. 
🤠🧑‍🏭🙏","Share"
"https://lh3.googleusercontent.com/a/ACg8ocLHriSeGceH4IYJCRchaPptFuEDLuq6I0dzJsGi01TW=w54-h54-p-rp-mo-br100","Felix Tan","3 reviews","","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","8 months ago","Friendly owners and nice ice cream","","https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png","https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png","Like","Response from the owner","8 months ago","Hi Felix, many thanks for your kind sincere words and patronage 🙏 We made all our in-store Gelato with the best ingredients, SOP, and does all the world to keep our costs low. So to maintain the business and customers affordability (many are students here)at $3.90/scoop with $$$ Quality standards, free ICY/Normal water (self help), No GST/No Service Charge. 🤠🧑‍🏭👍🌈🥂","Share"
"https://lh3.googleusercontent.com/a-/ALV-UjWVrTi5FIyWQxAXlPModm_fDdYonXpaeZCpma3YvMgJ4w=w54-h54-p-rp-mo-br100","Justin Lee","6 reviews","","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","a year ago","Hidden gem. Very kind and sincere uncle .","","https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png","https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png","Like","Response from the owner","a year ago","At 70 Uncle is passionate with Gelato, while Aunty was Old Mac Barista, we follows SOP and learning the Young World evolution.","Share"
