query,error,timestamp,profilePictureUrl,username,profileUrl,comment,likeCount,replyCount,commentDate,commentId,ownerId
https://www.instagram.com/p/Cvd969QypYE/,,2023-10-20T14:43:33.934Z,https://scontent.cdninstagram.com/v/t51.2885-19/19121659_1840735192921761_4605743351352786944_a.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=109&_nc_ohc=i16Yf0GxuSgAX-ewjXa&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfAWF92WO5NpRzbR-_ZWACGsRKhMg97ptsRA-7MFMbuwhQ&oe=65377885&_nc_sid=10d13b,yeojdnayeok,https://www.instagram.com/yeojdnayeok,@strangedillies @sallychua28 @chew_adeline @karayteo @karenleehc @estherseah23,0,0,2023-08-03T15:11:52.000Z,18038704654512114,9781976
https://www.instagram.com/p/Cvd969QypYE/,,2023-10-20T14:43:33.934Z,https://scontent.cdninstagram.com/v/t51.2885-19/11312530_852390658189711_933470733_a.jpg?_nc_ht=scontent.cdninstagram.com&_nc_cat=107&_nc_ohc=0Nj18FJTo3oAX_UvYCj&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfAyqcZs77yL3VqOqeMBotEzxYKHF6qoHV_mv4RA5VNoGg&oe=6537035E&_nc_sid=10d13b,kit_sim,https://www.instagram.com/kit_sim,@klara_sim,0,0,2023-08-05T11:14:03.000Z,17968211117364437,180472398
https://www.instagram.com/p/CvY6MwcsHhB/,,2023-10-20T14:43:51.620Z,https://scontent.cdninstagram.com/v/t51.2885-19/297689869_1285336001999974_456704424356693130_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=110&_nc_ohc=dAl9hAHLewIAX9fcihm&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfAnAuWtXwkmYsW_4R1d_y6yPGFLze0UWcLaouLUjJJUMg&oe=65371C4D&_nc_sid=10d13b,kellynology,https://www.instagram.com/kellynology,Is this flavour available at all outlets?,0,1,2023-08-04T08:15:57.000Z,18229831198236397,1478043
https://www.instagram.com/p/CvY6MwcsHhB/,,2023-10-20T14:43:51.620Z,https://scontent.cdninstagram.com/v/t51.2885-19/73319016_630921117440746_3023157849644597248_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=110&_nc_ohc=SR36H6-gkmMAX_VhfrJ&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfC1sPDMZJFkOGIvCa4b6J0dWjGEYuium2D4uiewCiIsnA&oe=6538171E&_nc_sid=10d13b,jonathanyuen,https://www.instagram.com/jonathanyuen,😍,1,0,2023-08-01T10:31:43.000Z,18293341960141988,825734
https://www.instagram.com/p/CvY6MwcsHhB/,,2023-10-20T14:43:51.620Z,https://scontent.cdninstagram.com/v/t51.2885-19/120767523_251606329590560_2775064878927738655_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=108&_nc_ohc=oxBdxIXVD8wAX_ukbaC&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfBwKtAh-rwYkMiA-dNYGTzS7Cj9zH8rdHJRUg43CI7GDQ&oe=6537303D&_nc_sid=10d13b,purpliciouscharm,https://www.instagram.com/purpliciouscharm,"Was sooo happy that you’ve got this!tried today and gosh, no turning back - Black sesame + mochi + peanuts, all my loves in one😍please consider making this a permanent flavour!",1,0,2023-08-05T17:17:06.000Z,17990609828177733,864920198
https://www.instagram.com/p/CvY6MwcsHhB/,,2023-10-20T14:43:51.620Z,https://scontent.cdninstagram.com/v/t51.2885-19/364241899_1670121323458475_3117392459005759829_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=111&_nc_ohc=KJyq3UfYQHAAX9rMP_W&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfD410EKDvlbtmdjdxLL5Of3BTLrmWqsbFg6yphallicew&oe=65377C43&_nc_sid=10d13b,lingeunniiceeats,https://www.instagram.com/lingeunniiceeats,Tried this at SFF 2023 and there's no turning back. Please make this a permanent flavour! 😍🙌🏻,1,0,2023-08-07T10:02:17.000Z,18063279379384836,35288009
https://www.instagram.com/p/CvY6MwcsHhB/,,2023-10-20T14:43:51.620Z,https://scontent.cdninstagram.com/v/t51.2885-19/381178177_690191919286505_5632776037663419152_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=105&_nc_ohc=Y23VXgDiu94AX-JeojO&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfCgp6Fq-CwIwkuu8LAy6RIgrWCIyRyVoGeY2CvXgJYA8g&oe=6536E358&_nc_sid=10d13b,juls.makan.adventure,https://www.instagram.com/juls.makan.adventure,Omg !!!! Black sesame,1,0,2023-08-05T03:54:52.000Z,17983443758114616,31465232930
https://www.instagram.com/p/CvY6MwcsHhB/,,2023-10-20T14:43:51.620Z,https://scontent.cdninstagram.com/v/t51.2885-19/346220926_769382994801967_3857796157393996848_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=107&_nc_ohc=00XWYyLFKUMAX_6ZYc7&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfA36DYKuoOb_z7PHTPlUSaaGcLRFBnHBGfPMOMljPh5_g&oe=65383568&_nc_sid=10d13b,tomatojouce,https://www.instagram.com/tomatojouce,😍😍😍,2,0,2023-08-01T14:52:43.000Z,17986316978241848,5941552310
https://www.instagram.com/p/CvY6MwcsHhB/,,2023-10-20T14:43:51.620Z,https://scontent.cdninstagram.com/v/t51.2885-19/11371177_1723258674569176_1210213468_a.jpg?_nc_ht=scontent.cdninstagram.com&_nc_cat=104&_nc_ohc=UJfSUqo5SPMAX_of7Ur&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfCU8UknzKJz9CKK0ra-jgtgzyi-hJRyfLmxX_Wq1Bimkg&oe=653807B4&_nc_sid=10d13b,elaine_gxf,https://www.instagram.com/elaine_gxf,@mummydin0saur,0,0,2023-08-01T13:33:52.000Z,17999199679988198,197125837
https://www.instagram.com/p/CvWSrION346/,,2023-10-20T14:44:09.134Z,https://scontent.cdninstagram.com/v/t51.2885-19/260829038_1556870407994875_5984506650454029157_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=107&_nc_ohc=upAozhDx_PkAX8b5Mvq&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfDah4ksdIarSzfDupE0dcyN2v6V8a54BfumMO3kNQ3XIA&oe=65379C21&_nc_sid=10d13b,geishadog,https://www.instagram.com/geishadog,What time do u open? 🙂,0,1,2023-07-31T14:44:45.000Z,18255446575164320,468745
https://www.instagram.com/p/CvWSrION346/,,2023-10-20T14:44:09.134Z,https://scontent.cdninstagram.com/v/t51.2885-19/372936174_1318651865446150_2062849840917964708_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=110&_nc_ohc=-WfscwEeLXcAX_5LWCF&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfCn2QqSqBg8DDgvYDk2Z5Yhx3qtzac3vKI-A6GV11IufQ&oe=65370466&_nc_sid=10d13b,xyz10.21,https://www.instagram.com/xyz10.21,Margaret drive outlet has opened?,1,1,2023-08-01T17:38:36.000Z,18101941099328506,52358168
https://www.instagram.com/p/CvWSrION346/,,2023-10-20T14:44:09.134Z,https://scontent.cdninstagram.com/v/t51.2885-19/385868412_871804687669119_4191518262822036639_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=103&_nc_ohc=SFW-qCvxXHQAX_ANAlj&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfD7mS1hKamhdcKoLjICXPXuFPMG68qHhLgc2ahnLWEykA&oe=6537C835&_nc_sid=10d13b,sjsquek,https://www.instagram.com/sjsquek,Will the waffles be available or I would need to call ahead to reserve ?,0,0,2023-08-03T10:41:39.000Z,17996298770034289,1121301071
https://www.instagram.com/p/CvWSrION346/,,2023-10-20T14:44:09.134Z,https://scontent.cdninstagram.com/v/t51.2885-19/11375820_1472979929691511_306533198_a.jpg?_nc_ht=scontent.cdninstagram.com&_nc_cat=107&_nc_ohc=gKDD0D2U6cwAX-UiBU6&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfBZsdRvMYKhhcOyXWK3lgTehJcnnDhltzrPGGYJCHyo0A&oe=65386913&_nc_sid=10d13b,adteoad,https://www.instagram.com/adteoad,Are the 3 pints bundle of any choice of flavours?,0,0,2023-08-03T15:33:49.000Z,17968511828578547,685503653
https://www.instagram.com/p/CvWSrION346/,,2023-10-20T14:44:09.134Z,https://scontent.cdninstagram.com/v/t51.2885-19/385641552_1029025621546683_5295168423848516178_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=103&_nc_ohc=vsDYx6XAsmoAX_Vq4mA&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfD5HbjnkU9N-BnYO4sQSoB78e1fNj16F0jjV5l7jOrjsg&oe=6536D38A&_nc_sid=10d13b,jenho_yf,https://www.instagram.com/jenho_yf,I want!,1,0,2023-07-31T11:20:11.000Z,18293021749190846,52920564826
https://www.instagram.com/p/CvWSrION346/,,2023-10-20T14:44:09.134Z,https://scontent.cdninstagram.com/v/t51.2885-19/381178177_690191919286505_5632776037663419152_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=105&_nc_ohc=Y23VXgDiu94AX-fvSFG&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfBBus0wBnY7sjIuD2nI6U-cDLzdwY9nYAdFEn5WtZJZDw&oe=6536E358&_nc_sid=10d13b,juls.makan.adventure,https://www.instagram.com/juls.makan.adventure,🔥,1,0,2023-08-01T14:47:46.000Z,18054824140450244,31465232930
https://www.instagram.com/p/CvWSrION346/,,2023-10-20T14:44:09.134Z,https://scontent.cdninstagram.com/v/t51.2885-19/364290483_3577909275821096_2881762670373616430_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=108&_nc_ohc=Jp55fGekA3wAX8kdeF3&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfDQFu9Ih1TcFxhk6ETOP1NVuXES0AuSmYBfRoHiZF-jgg&oe=6537FDC3&_nc_sid=10d13b,haengbokaeyo,https://www.instagram.com/haengbokaeyo,😍😍😍😍😍,1,0,2023-07-31T07:37:06.000Z,18270069169153473,229187947
https://www.instagram.com/p/CvWSrION346/,,2023-10-20T14:44:09.134Z,https://scontent.cdninstagram.com/v/t51.2885-19/297689869_1285336001999974_456704424356693130_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=110&_nc_ohc=dAl9hAHLewIAX8cQHVu&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfDQt2dnCFnDgW0ro3DZ3l29b_hLnApuk8Ledub91OediQ&oe=65371C4D&_nc_sid=10d13b,kellynology,https://www.instagram.com/kellynology,@joellelyj don’t forget to check this out!,0,0,2023-08-04T08:15:39.000Z,18295228153191540,1478043
https://www.instagram.com/p/CvWSrION346/,,2023-10-20T14:44:09.134Z,https://scontent.cdninstagram.com/v/t51.2885-19/345109458_562851949307236_3535816659437989494_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=104&_nc_ohc=XoYKjeKLlnEAX93jYKl&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfDC3d40kxvVnt9pkuWSYgX0mVFOwsAllRDnP9wLMcJuCQ&oe=6536CBA1&_nc_sid=10d13b,skpooh,https://www.instagram.com/skpooh,@dapchoi,1,0,2023-08-04T01:12:57.000Z,18047842555475955,8186214
https://www.instagram.com/p/CvTzYJHApyq/,,2023-10-20T14:44:26.519Z,https://scontent.cdninstagram.com/v/t51.2885-19/337328946_226547910038707_838995826301487495_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=107&_nc_ohc=GNt58p-HNmoAX9-fJeI&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfC86ROmVS0f3oQGRJngWgxmB4mSaa4kNBFzAjzu_M8xPA&oe=65385D1A&_nc_sid=10d13b,prettychineseboy,https://www.instagram.com/prettychineseboy,@sya.ra.fuddin please bring this back my guy 🙏,2,1,2023-08-09T09:26:01.000Z,17922883583757487,1922627778
https://www.instagram.com/p/CvTnWVdujcO/,No comments found,2023-10-20T14:44:38.540Z,,,,,,,,,
https://www.instagram.com/p/CvRYEnSOEYv/,,2023-10-20T14:44:50.692Z,https://scontent.cdninstagram.com/v/t51.2885-19/99060833_1671089339714764_5079184502698278912_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=104&_nc_ohc=JIi4_frsFtUAX8TOnqa&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfAK6uIfbbLFhI3f0S2q7uc5P4ZG9OydZamF577viZ7wqw&oe=65378A02&_nc_sid=10d13b,kerropiiyo,https://www.instagram.com/kerropiiyo,Is it open today or next weekend?,0,1,2023-07-30T04:40:20.000Z,17966129330561835,1433777
https://www.instagram.com/p/CvRYEnSOEYv/,,2023-10-20T14:44:50.692Z,https://scontent.cdninstagram.com/v/t51.2885-19/225947848_3008829352733067_4131060427414573540_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=103&_nc_ohc=gPm2x05Go3gAX_ruFAO&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfC1wyrhwQBRmy1lsL_mB2plMn2W7OsM1eFRTfn475_hSA&oe=65373B89&_nc_sid=10d13b,debeeong,https://www.instagram.com/debeeong,Finally!😍👏👏👏👏👏,1,0,2023-07-29T10:34:53.000Z,17967008975382107,46477565
https://www.instagram.com/p/Cu_xOdgysdN/,,2023-10-20T14:45:07.958Z,https://scontent.cdninstagram.com/v/t51.2885-19/386240952_284062707779069_4118047414465079166_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=105&_nc_ohc=iqHK4rdATzoAX-tIRbI&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfDvbcIt__qhZB0_md9y4fCvBAChhh0PLVKGgLpK70Z61Q&oe=653763FA&_nc_sid=10d13b,chiaksimi,https://www.instagram.com/chiaksimi,Happy weekend,1,0,2023-07-22T11:49:59.000Z,17992144951961038,44417255492
https://www.instagram.com/p/Cu_xOdgysdN/,,2023-10-20T14:45:07.958Z,https://scontent.cdninstagram.com/v/t51.2885-19/299004693_1187382125392601_5665689347658167420_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=105&_nc_ohc=vYvgv7GXwoQAX-0ZUga&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfCNhMGfTERNqtzRWENrFJUFZ9U_XCo33ANNtqoEZGV9Ug&oe=65383D9F&_nc_sid=10d13b,myvideojxd,https://www.instagram.com/myvideojxd,Wow🔥dm it on @singapore_.life,0,0,2023-07-22T10:34:05.000Z,17921548898754313,51949231379
https://www.instagram.com/p/Cu_IDGagE4v/,No comments found,2023-10-20T14:45:20.664Z,,,,,,,,,
https://www.instagram.com/p/Cu6kMCSMg61/,No comments found,2023-10-20T14:45:27.773Z,,,,,,,,,
https://www.instagram.com/p/Cu1hqvVutRp/,,2023-10-20T14:45:40.360Z,https://scontent.cdninstagram.com/v/t51.2885-19/376916039_1511136996386111_4997198724726160760_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=111&_nc_ohc=HtCXE3nXBEAAX-32sEw&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfBqJZ1lld860qWvXKplE3ZItWF-R0meCGLeJuk7VmImYA&oe=6537C824&_nc_sid=10d13b,4brothers_sg,https://www.instagram.com/4brothers_sg,Wow,0,0,2023-07-19T02:18:50.000Z,17866003628924749,458606790
https://www.instagram.com/p/CuvqDhhyxRZ/,,2023-10-20T14:45:57.525Z,https://scontent.cdninstagram.com/v/t51.2885-19/376916039_1511136996386111_4997198724726160760_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=111&_nc_ohc=HtCXE3nXBEAAX8Slznd&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfCPoWgAMWryGsLAadGvzXYqlu92a0-SMUMtWVL1h2MNBw&oe=6537C824&_nc_sid=10d13b,4brothers_sg,https://www.instagram.com/4brothers_sg,Awesome,0,0,2023-07-19T02:18:58.000Z,18198704923253064,458606790
https://www.instagram.com/p/CuvqDhhyxRZ/,,2023-10-20T14:45:57.525Z,https://scontent.cdninstagram.com/v/t51.2885-19/64491006_469389020272136_3539473052460908544_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=108&_nc_ohc=6bnn6wT5wC0AX-7gCtz&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfCKMGE7yvswf4ygfok9dgUAk65NJu7v48SQTKG6QTgX4g&oe=653806C3&_nc_sid=10d13b,creamier_sg,https://www.instagram.com/creamier_sg,#cafesg #singaporeicecream #sgfoodie #foodpornsg #sgfoodtrend #sgfoodhunt #icecreamaddict #eatoutsg #instafoodsg #sgcafehopping #sgfoodlover,0,0,2023-07-16T04:30:33.000Z,17975641970458448,284760280
https://www.instagram.com/p/CuvqDhhyxRZ/,,2023-10-20T14:45:57.525Z,https://scontent.cdninstagram.com/v/t51.2885-19/64491006_469389020272136_3539473052460908544_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=108&_nc_ohc=6bnn6wT5wC0AX-7gCtz&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfCKMGE7yvswf4ygfok9dgUAk65NJu7v48SQTKG6QTgX4g&oe=653806C3&_nc_sid=10d13b,creamier_sg,https://www.instagram.com/creamier_sg,#sgfoodblogger #sgfoodblog #sgcafevibes #icecreamholic #sgfoodstagram #sgcafebuzz #icecreamshopsg #sgcafeadventures #sgfoodies #sgcafeexperience,0,0,2023-07-16T04:30:18.000Z,17867124230958005,284760280
https://www.instagram.com/p/Cus6Sk6SucV/,,2023-10-20T14:46:15.067Z,https://scontent.cdninstagram.com/v/t51.2885-19/391281196_1384566142410491_7047549168455545038_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=111&_nc_ohc=26tPPU2Ey9UAX-KfbJE&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfBXerb-PnOMZ2QUE8uPoUohNywVsrK9JkOdvPcP8nU0Pw&oe=6537C4B1&_nc_sid=10d13b,haitankao,https://www.instagram.com/haitankao,❤️,1,0,2023-07-17T20:15:23.000Z,17886771863865594,53055789917
https://www.instagram.com/p/Cus6Sk6SucV/,,2023-10-20T14:46:15.067Z,https://scontent.cdninstagram.com/v/t51.2885-19/386240952_284062707779069_4118047414465079166_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=105&_nc_ohc=iqHK4rdATzoAX_xo5Oe&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfBDXAbpvVbf9qKfCOSInSpr8MEPEFfjPGdav0zXOQy2QQ&oe=653763FA&_nc_sid=10d13b,chiaksimi,https://www.instagram.com/chiaksimi,I need try this,1,0,2023-07-15T03:04:39.000Z,17960944166612349,44417255492
https://www.instagram.com/p/Cus6Sk6SucV/,,2023-10-20T14:46:15.067Z,https://scontent.cdninstagram.com/v/t51.2885-19/386240952_284062707779069_4118047414465079166_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=105&_nc_ohc=iqHK4rdATzoAX_xo5Oe&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfBDXAbpvVbf9qKfCOSInSpr8MEPEFfjPGdav0zXOQy2QQ&oe=653763FA&_nc_sid=10d13b,chiaksimi,https://www.instagram.com/chiaksimi,❤️,1,0,2023-07-15T03:04:38.000Z,18056369251430251,44417255492
https://www.instagram.com/p/CulaDlFNiPU/,No comments found,2023-10-20T14:46:27.677Z,,,,,,,,,
https://www.instagram.com/p/CujUE3JMJoW/,,2023-10-20T14:46:40.167Z,https://scontent.cdninstagram.com/v/t51.2885-19/116132013_218416129453836_5026045478430026245_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=100&_nc_ohc=iOrfx4PVnygAX85hfgK&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfBB7UFVzy849VtsnHTErQovC3zrUYmdnL_QTcosYnBdUA&oe=65383843&_nc_sid=10d13b,camille.manfred,https://www.instagram.com/camille.manfred,Pls make this a permanent flavour 😭,0,0,2023-07-21T13:41:33.000Z,18196771189266725,26677057
https://www.instagram.com/p/CujUE3JMJoW/,,2023-10-20T14:46:40.167Z,https://scontent.cdninstagram.com/v/t51.2885-19/353068476_139260519124843_2124063688735300664_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=107&_nc_ohc=8fO01Uym5DwAX9pmx9D&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfB2ZQ-e2Osp8BKWUdozPir7orwkNrJ78VEysDs3g6_IKg&oe=65381912&_nc_sid=10d13b,rachel.iuhis,https://www.instagram.com/rachel.iuhis,Gonna grab mine at Northshore,1,0,2023-07-13T16:41:58.000Z,18187640233284353,1049034
https://www.instagram.com/p/CudhC9FMEnh/,No comments found,2023-10-20T14:46:52.686Z,,,,,,,,,
https://www.instagram.com/p/Cua4e6gyzqN/,,2023-10-20T14:47:04.842Z,https://scontent.cdninstagram.com/v/t51.2885-19/146667580_1968001916672813_895057790080293973_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=105&_nc_ohc=bRK0nX6XHLAAX-U5qBn&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfDkIf6sSV5V5VitV9BLW6GrJ5512MtVYkz65ZHMfaUWlg&oe=6536C8C5&_nc_sid=10d13b,little_kosaji.sg,https://www.instagram.com/little_kosaji.sg,Wow so  happy to be re posted :),1,0,2023-07-08T12:39:19.000Z,18289041007187008,34820132039
https://www.instagram.com/p/Cua4e6gyzqN/,,2023-10-20T14:47:04.842Z,https://scontent.cdninstagram.com/v/t51.2885-19/367340909_251352921180835_3792141553809786420_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=107&_nc_ohc=HK0737Ca9r8AX8Efhz8&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfBvUB2oB4JfQreVxIRCV5RRkc9cNmcndfK4WjbrSorIDw&oe=6536FE1C&_nc_sid=10d13b,amigurumei,https://www.instagram.com/amigurumei,The Summer Soda Floats 😍😍😍 I’ll need to try them one day!! Thank you for hosting the most wonderful space for this event! 💖💖💖💖💖🍨🍨🍨,1,0,2023-07-08T06:41:55.000Z,17977553141360260,2678695
https://www.instagram.com/p/Cua4e6gyzqN/,,2023-10-20T14:47:04.842Z,https://scontent.cdninstagram.com/v/t51.2885-19/148637137_714804475897291_5332609903394125772_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=107&_nc_ohc=Q4Np6afwwvkAX-S952P&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfBdGQ3wY5ur5ELdtCROXl4x1bknYKnm5fU1pJ2fux_gHw&oe=653876B1&_nc_sid=10d13b,usafit1,https://www.instagram.com/usafit1,Please send on @INSTA_EMPIREPROMO,0,0,2023-07-08T02:51:22.000Z,17931214100619169,45007245516
https://www.instagram.com/p/CuYagCxLhMn/,,2023-10-20T14:47:22.744Z,https://scontent.cdninstagram.com/v/t51.2885-19/64491006_469389020272136_3539473052460908544_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=108&_nc_ohc=6bnn6wT5wC0AX-ei8LC&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfBNQJtB8balmgAD982yUnPfZQWAKcrERfoPUUZOtzPNYA&oe=653806C3&_nc_sid=10d13b,creamier_sg,https://www.instagram.com/creamier_sg,#sgfoodblogger #sgfoodblog #sgcafevibes #icecreamholic #sgfoodstagram #sgcafebuzz #icecreamshopsg #sgcafeadventures #sgfoodies #sgcafeexperience #cafesg #singaporeicecream #sgfoodie #foodpornsg #sgfoodtrend #sgfoodhunt #icecreamaddict #eatoutsg #instafoodsg #sgcafehopping #sgfoodlover,0,0,2023-07-07T03:44:21.000Z,17945985800531828,284760280
https://www.instagram.com/p/CuTS31ONjrS/,,2023-10-20T14:47:40.896Z,https://scontent.cdninstagram.com/v/t51.2885-19/292476144_2081449375369729_2912600110712841018_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=101&_nc_ohc=2p6pFt_JRJUAX_nKzz0&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfAqKgZI20v_aEVyxcRYB14U0Vkk6wywfN1G5Yq5VfsYDw&oe=6536D0D9&_nc_sid=10d13b,schwannk,https://www.instagram.com/schwannk,Save me some!! 😍,1,0,2023-07-05T14:04:19.000Z,17967809393524658,5301353
https://www.instagram.com/p/CuTS31ONjrS/,,2023-10-20T14:47:40.896Z,https://scontent.cdninstagram.com/v/t51.2885-19/64491006_469389020272136_3539473052460908544_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=108&_nc_ohc=6bnn6wT5wC0AX9j4Fmv&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfCr6EaU-VOZIhJFG2pl46iZJocZAMHU-VPnieUqcOLQSQ&oe=653806C3&_nc_sid=10d13b,creamier_sg,https://www.instagram.com/creamier_sg,#cafesg #singaporeicecream #sgfoodie #coffeelover #foodpornsg #sgfoodtrend #sgfoodhunt #icecreamaddict #eatoutsg #instafoodsg #sgcafehopping #sgfoodlover #sgfoodblogger #sgfoodblog #sgcafevibes #icecreamholic #sgfoodstagram #sgcafebuzz #icecreamshopsg #sgcafeadventures #sgfoodies #sgcafeexperience,0,0,2023-07-05T04:01:53.000Z,18027924730547761,284760280
https://www.instagram.com/p/CuTS31ONjrS/,,2023-10-20T14:47:40.896Z,https://scontent.cdninstagram.com/v/t51.2885-19/386240952_284062707779069_4118047414465079166_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=105&_nc_ohc=iqHK4rdATzoAX8U1KHx&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfBNODTlfP5oUpC2XWneQkm9C-Ozp9xNzzsNpml-DV1vuQ&oe=653763FA&_nc_sid=10d13b,chiaksimi,https://www.instagram.com/chiaksimi,Looks good,1,0,2023-07-05T07:09:17.000Z,17906495471794696,44417255492
https://www.instagram.com/p/CuTS31ONjrS/,,2023-10-20T14:47:40.896Z,https://scontent.cdninstagram.com/v/t51.2885-19/361601277_648711580650386_1382384689748775945_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=102&_nc_ohc=913HtroAZs0AX_aJVgJ&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfDhA2N_uVLo2fb9cV9UHskCWta3c0wJwuLgC8U2tuGNvA&oe=653853F9&_nc_sid=10d13b,jayeloh,https://www.instagram.com/jayeloh,@bryant_.__._ BOSSSSSSSSSS,1,0,2023-07-05T10:45:51.000Z,17992835462066923,32011592
